index,tweet_id
55,1255263076087185413
55,1254390256461365248
55,1253279600119033856
55,1252271897850544131
55,1251308087467802624
55,1251163393790099457
55,1250628764431790080
55,1250256963251793921
55,1250211470295683072
55,1250166483570905088
55,1250153305524834309
55,1250148020341145600
55,1250145131321311232
55,1250144192677826560
55,1250143997089255424
55,1250142746389540864
55,1250142604538163200
55,1250109734578827264
55,1250073526700212230
55,1250070553710469122
55,1250029387325603840
55,1250021999025565696
55,1250006323028267008
55,1250005501347352576
55,1249812929245044736
55,1249783029213605888
55,1249781738567544834
55,1249740658744557569
55,1249720763785109504
55,1249567153189257217
55,1249563905220694018
55,1249487651482341376
55,1249481937124651008
55,1249477334543093766
55,1249439553343172610
55,1249418675251113985
55,1249416698320519169
55,1249416078410895361
55,1249413181254127616
55,1249411295377416192
55,1249410487542001665
55,1249410299884711936
55,1249409301795528713
55,1249401909917749248
55,1249400432864059392
55,1249400042080829445
55,1249397211273875462
55,1249393236759711745
55,1249392791219851264
55,1249391598439485445
55,1249388266916319232
55,1249383577307033600
55,1249372688080084993
55,1249369470507892736
55,1249368712198721537
55,1249367725773746177
55,1249367400425848832
55,1249357311853957120
55,1249355686183657474
55,1249328483496583173
55,1249276875748323328
55,1249234690554331136
55,1249211245623783424
55,1249182144464859136
55,1249178858374533120
55,1249178669056131073
55,1249176679714623493
55,1249172530272899075
55,1249155244489129984
55,1249136498093457409
55,1249018981186293760
531,1237903474475622400
531,1234461445020176385
124,1249489006124990471
124,1248674295452229633
124,1248639663323176960
124,1248596379909402626
124,1248582228478693377
124,1248576457242218496
124,1248474482726952961
124,1248461736035770380
124,1248361656306085888
124,1248318630842040331
124,1248282037506760704
124,1248274578683682822
124,1248268601016176641
124,1248268168042295297
124,1248248778345172997
124,1248220123699253249
124,1248207920602456064
124,1248206936375472128
124,1248199567562223619
124,1248183083427299328
124,1248182685576638465
124,1248120246939992064
124,1247996029347065856
124,1247982007319224325
124,1247979292467879939
124,1247951177896955904
124,1247943888909807624
124,1247926279791423489
124,1247918732351016966
124,1247916062542139392
124,1247908666839191552
124,1247886013105504259
124,1247885363890143232
124,1247875514297192448
124,1247869290117824512
124,1247720379600207873
124,1247589473896013825
1,1252682858948419584
245,1244491711302205442
245,1244313444226138117
245,1242565791217864705
245,1242555845302464514
466,1255512928184406018
466,1255248309767278592
466,1254162818615525376
466,1253825833619292164
466,1253794268487061517
466,1251552537100128257
466,1249336674120880128
466,1248324020874784768
466,1247511461426909190
466,1247501664556179456
466,1247194066875551745
466,1246915315252027393
466,1246446323320094720
466,1246435197421334528
466,1246361287887654912
466,1246109039727120385
466,1244710267285618688
466,1244614158726897668
466,1244599976401031171
466,1244394425490563073
466,1244321753725169664
466,1244311922536783873
466,1244305502814769157
466,1244195042320945152
466,1243763454793535488
466,1243645675344199683
466,1243638008865124353
466,1243596491815636992
466,1243545169158377474
466,1243042255256145922
466,1242990399657893889
466,1242769690742657026
466,1242473423365984256
466,1242470846356238337
466,1242466698084544512
466,1241981415786516481
466,1241950553304756224
466,1241815550164008960
466,1241656276112867329
466,1241632024730849280
466,1241599781845286912
466,1241589754128302082
466,1241397267761901572
466,1241132868648218626
466,1241075751132246018
466,1240907847908687872
466,1240829680678326272
466,1240619483573694465
466,1240475165516939264
466,1240414007661596679
466,1240294555892592640
466,1240294171501608961
466,1240261749770784769
466,1240043403389341696
466,1239975067037175814
466,1239761094417076227
466,1239679355342774277
466,1239610454936301575
466,1239463586377818113
466,1239434658074542080
466,1239431037798756353
466,1239429210323726336
466,1239392287949381633
466,1239382049217073152
466,1239280486280597505
